filename,rmse,chroma_stft,spec_cent,spec_bw,rolloff,zcr,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,mfcc21,mfcc22,mfcc23,mfcc24,mfcc25,mfcc26,mfcc27,mfcc28,mfcc29,mfcc30,mfcc31,mfcc32,mfcc33,mfcc34,mfcc35,mfcc36,mfcc37,mfcc38,mfcc39,mfcc40
00952098.wav,0.13299010694026947,0.29910269379615784,1362.2139711705338,1989.6485356762141,2947.6173914225637,0.0422833436049884,-194.4454803466797,126.83763885498047,26.706079483032227,42.15652847290039,10.522422790527344,1.673405408859253,3.8741455078125,2.4247348308563232,-1.8014222383499146,6.1021037101745605,-6.77465295791626,-2.6937527656555176,-11.773580551147461,-2.658048152923584,-3.1948728561401367,-0.4701973795890808,-1.2152975797653198,4.8576250076293945,3.187209129333496,5.030717849731445,0.2245015650987625,-0.12401385605335236,-0.6782795190811157,4.633768558502197,-3.6150150299072266,2.171882152557373,-4.352655410766602,-6.975381374359131,-1.331239938735962,6.149674415588379,-1.2986977100372314,-2.127094030380249,-5.30022668838501,-0.3360593914985657,-1.082400918006897,3.8388848304748535,-1.6410075426101685,-1.6186972856521606,-4.723525047302246,-2.712599515914917
00952206.wav,0.24779483675956726,0.42465320229530334,1563.9274891303758,1535.6581366848302,2862.9986444616575,0.0951255839707591,-32.25920867919922,150.0583953857422,-60.51591110229492,36.980472564697266,-1.8251397609710693,8.277627944946289,1.5796923637390137,21.043304443359375,4.43646764755249,1.6062970161437988,2.04512619972229,3.4665348529815674,-1.8480961322784424,1.5899053812026978,-6.8726301193237305,0.7438547015190125,-3.8373451232910156,2.922947645187378,-5.764692306518555,-2.706796407699585,-9.812084197998047,-3.6717517375946045,-4.235696315765381,-0.40787217020988464,-2.9197275638580322,-1.3378068208694458,-7.965094089508057,-4.162932395935059,-6.901617527008057,1.6781127452850342,-4.051847457885742,-0.6144183874130249,-3.68229603767395,-2.8312113285064697,-2.077143430709839,-0.983007550239563,-0.07183703035116196,0.9228212833404541,-7.543573379516602,-1.5196069478988647
00952207.wav,0.18360932171344757,0.4177762269973755,1763.0013826309485,1844.3299238879456,3416.4319878304123,0.09158015528175832,-54.97835922241211,126.91070556640625,-38.586647033691406,41.696197509765625,5.788607120513916,2.2366397380828857,-5.754230976104736,16.05988121032715,-2.1943390369415283,6.019050121307373,-3.507171869277954,3.8542356491088867,-2.5651562213897705,-0.7691527009010315,-7.478765487670898,-0.06279626488685608,-3.5055854320526123,-3.4337406158447266,-6.4609527587890625,0.4752030372619629,-4.452553749084473,1.6126435995101929,-9.900702476501465,-5.714247226715088,-9.230470657348633,-0.569267988204956,-0.6155657172203064,1.1885558366775513,-1.0823568105697632,-1.6161744594573975,-9.575555801391602,-5.201596260070801,-6.867031574249268,-3.1925106048583984,-2.925800085067749,3.2034215927124023,-3.111597776412964,-1.5084683895111084,-3.5624160766601562,2.7506701946258545
00952344.wav,0.21168328821659088,0.392776221036911,1485.672190955155,1681.7721727786052,3010.215130974265,0.07131551736648607,-88.45213317871094,150.4301300048828,-29.849863052368164,48.68364334106445,14.379916191101074,-1.0608330965042114,-12.227794647216797,3.5561957359313965,2.510096788406372,5.005810260772705,-2.105473756790161,-5.778839111328125,1.1594752073287964,1.3578965663909912,-7.558901309967041,-1.43120539188385,-4.52761697769165,-2.2817022800445557,-0.6474789381027222,3.3417153358459473,-7.677478790283203,-0.09232653677463531,-2.910219430923462,-1.2565579414367676,-1.8722018003463745,-4.850572109222412,-5.0149664878845215,-2.632456064224243,-5.124835014343262,-2.314960479736328,-4.109508991241455,-4.905906677246094,-3.071363925933838,3.151949167251587,-1.6876972913742065,1.6058058738708496,-0.21028803288936615,-1.4650990962982178,-1.2662533521652222,0.6445186138153076
00952439.wav,0.26584020256996155,0.4224952161312103,1192.7589249977557,1676.7093083995942,2494.223776535873,0.038952059934159566,-174.5939483642578,135.44854736328125,15.68128490447998,35.360618591308594,12.410798072814941,8.635832786560059,5.666543483734131,3.068071126937866,-1.4784660339355469,5.3815388679504395,5.707883834838867,2.8313381671905518,3.044703483581543,7.774541854858398,1.917700171470642,1.4368630647659302,-0.8656978607177734,4.372064113616943,1.7126591205596924,1.3759735822677612,-4.092268466949463,-2.0170161724090576,0.060570985078811646,4.066379070281982,0.6239901781082153,1.2050950527191162,1.9284436702728271,2.663189649581909,-1.9579358100891113,-2.3174400329589844,-1.6430041790008545,0.26261135935783386,-2.745527982711792,-0.9632385969161987,-2.050553560256958,-0.1732219159603119,0.976858377456665,2.9439103603363037,-5.074112415313721,-5.2798333168029785
00952440.wav,0.2676631808280945,0.4973558485507965,3023.2196828000156,2959.856318365721,6608.703245087732,0.11596320934841454,-19.723587036132812,71.8808364868164,20.423322677612305,24.44841766357422,9.32164192199707,8.902166366577148,0.07359730452299118,7.085849761962891,-4.685450553894043,11.062670707702637,-0.5534964203834534,7.425012588500977,2.5777370929718018,5.011340618133545,1.960546851158142,6.443214416503906,-2.777794599533081,3.9223854541778564,1.7553037405014038,3.308103561401367,-3.170774459838867,2.5168397426605225,-3.221127510070801,2.9924392700195312,-3.850992202758789,3.3800768852233887,-1.7985833883285522,3.0859482288360596,-1.1197483539581299,3.691282033920288,-2.319140911102295,-1.0883708000183105,-4.875997066497803,-1.2294094562530518,-3.054755210876465,2.43963360786438,-3.144862174987793,2.5553712844848633,-4.042314052581787,1.910011649131775
00952442.wav,0.32403215765953064,0.5555404424667358,2093.414986012832,2495.863412931988,4788.797853828306,0.04288831387761021,-52.491310119628906,88.42546081542969,5.436526298522949,29.0546817779541,7.379854679107666,14.56509780883789,3.1116108894348145,5.898920059204102,-1.398566484451294,7.110795497894287,-1.673861026763916,5.378261089324951,0.5957396030426025,5.160693168640137,-0.6818628907203674,4.837418556213379,-1.155372977256775,1.9691493511199951,-2.943290948867798,2.105752468109131,-1.9368904829025269,3.313032388687134,-1.9367520809173584,2.90978741645813,-2.2646822929382324,1.9064685106277466,-2.296882152557373,3.4077813625335693,-1.1106421947479248,1.2143452167510986,-1.882431983947754,3.497694969177246,0.6163719892501831,3.0841455459594727,-1.669977068901062,1.819838523864746,-1.4810055494308472,2.991866111755371,0.5835803747177124,3.656339406967163
00952443.wav,0.301176518201828,0.5213273763656616,3103.421683516744,2491.2604400488417,5784.98425472623,0.16784809801026337,30.54092025756836,49.78113555908203,-18.719539642333984,46.38616943359375,-5.344931602478027,22.430356979370117,4.179206371307373,16.55078887939453,3.048821210861206,8.7977933883667,4.857239246368408,5.699373245239258,-5.03997802734375,11.263249397277832,-10.078524589538574,1.8020612001419067,-3.575397253036499,6.193446159362793,4.522186279296875,10.895689964294434,0.617507815361023,5.790083885192871,-8.875703811645508,-7.717351913452148,-12.417631149291992,-2.820894479751587,-6.087879180908203,3.6927285194396973,-1.0799405574798584,0.034991949796676636,-2.026024580001831,-2.3116323947906494,-7.117387771606445,-1.2361903190612793,-4.723977565765381,0.814431369304657,-1.554679036140442,0.473623126745224,-1.5825614929199219,0.7061979174613953
00952763.wav,0.10391753166913986,0.3305775821208954,1614.97568073718,2037.7627350114055,3457.4384788318166,0.06154537422540666,-155.05332946777344,126.71420288085938,-4.210865020751953,27.384794235229492,3.060582160949707,8.215412139892578,0.6714162230491638,5.207207679748535,-3.4121956825256348,10.744606971740723,-5.523359775543213,4.478956699371338,1.7776169776916504,0.3115421533584595,-0.9996787309646606,5.5704450607299805,-6.980502128601074,-0.7516322135925293,-2.9086391925811768,-0.2687316834926605,-5.64730978012085,0.08631495386362076,-8.584395408630371,-1.798030138015747,-4.774903297424316,-1.4968794584274292,-1.9422776699066162,3.5370850563049316,0.4093126654624939,1.2945235967636108,-5.474361419677734,-2.5041861534118652,-7.048027992248535,1.245202898979187,0.8705935478210449,1.4980192184448242,-4.5931291580200195,-0.010557522065937519,-0.18531346321105957,4.608438968658447
00952764.wav,0.07572633028030396,0.4007222652435303,1661.8811903010003,2020.7513971175915,3533.154958758956,0.06420312197424477,-176.91859436035156,125.4059829711914,-4.489074230194092,38.04008483886719,8.830235481262207,7.722715377807617,-1.681670904159546,4.451457500457764,-1.331085205078125,5.271811008453369,-2.899414539337158,5.947960376739502,-2.7905004024505615,-1.9848538637161255,-6.221962928771973,2.2629144191741943,-5.234766960144043,1.9207674264907837,-1.0133024454116821,1.9418705701828003,-2.7343697547912598,5.381106853485107,-4.109248638153076,0.3125031888484955,-1.3653955459594727,1.5105303525924683,-1.8182594776153564,4.089682102203369,1.4490724802017212,-0.6534764766693115,-2.746755599975586,3.8192713260650635,-1.3884769678115845,2.760721445083618,-4.219815731048584,-0.8015194535255432,-4.355574607849121,0.65451580286026,-0.41893669962882996,3.006762981414795
00952802.wav,0.1427275538444519,0.2844693660736084,1085.8146968145268,1522.0234392293341,1845.701935451711,0.06983139380317092,-163.123046875,162.49594116210938,-6.950313091278076,15.28246784210205,19.84197998046875,23.694198608398438,-0.06814669817686081,6.403579235076904,-4.929511547088623,9.934049606323242,-4.358377933502197,-2.72458553314209,-7.42850923538208,5.18720006942749,-0.5595614314079285,0.12214395403862,-8.048942565917969,0.6151657104492188,2.4308016300201416,3.3536159992218018,-7.582263946533203,-3.7731075286865234,-0.9701502919197083,7.064713478088379,6.003273010253906,5.371041774749756,-8.208514213562012,-9.929378509521484,-2.6484715938568115,10.214354515075684,1.6188592910766602,-6.080249786376953,-2.572449207305908,3.645968198776245,-2.62477970123291,4.358456611633301,-2.5778346061706543,-3.1602492332458496,-0.7269851565361023,1.618477702140808
00952804.wav,0.22189044952392578,0.33661654591560364,1249.6215559935322,1744.525398249604,2356.0122036325406,0.04964230471771075,-89.94648742675781,141.83750915527344,-15.240638732910156,21.731983184814453,12.217585563659668,2.506545066833496,-7.776240348815918,10.23942756652832,-8.1919584274292,-5.904602527618408,-14.131345748901367,0.15216751396656036,3.4029102325439453,2.082592487335205,-9.73281192779541,-4.010615348815918,-15.830145835876465,-9.184367179870605,-15.379075050354004,-17.675647735595703,-14.746411323547363,-10.303157806396484,-16.660646438598633,-0.49476051330566406,-10.634054183959961,0.9277800917625427,-2.981468677520752,-2.0609893798828125,-2.785001516342163,5.570521354675293,-3.7912864685058594,-7.292222499847412,-12.6820707321167,0.42363354563713074,-7.313198089599609,5.230741500854492,-0.795670747756958,-3.3833374977111816,-6.007993698120117,-2.3276352882385254
00952805.wav,0.11531985551118851,0.37303319573402405,2223.0701626505875,2807.728313378408,5471.226637387442,0.10041649520720372,-149.99850463867188,110.49329376220703,40.38648986816406,2.9881789684295654,-1.5648672580718994,14.051126480102539,-11.063214302062988,5.026885986328125,-15.583390235900879,-2.054290294647217,-15.780158042907715,-2.6519908905029297,-16.85382080078125,2.0897464752197266,-15.378227233886719,0.5611480474472046,-14.035911560058594,-0.609987199306488,-13.720966339111328,0.21428294479846954,-11.317813873291016,-0.9991010427474976,-8.916176795959473,0.9041904807090759,-10.695902824401855,-2.00809383392334,-7.690923690795898,-3.9302310943603516,-4.483871936798096,-4.624936580657959,-3.4506237506866455,-5.310622692108154,-3.046243667602539,1.4093888998031616,-3.010183811187744,2.3964717388153076,-0.2535741627216339,0.22402715682983398,-4.037734508514404,-2.446390151977539
00952807.wav,0.1549149453639984,0.3287530839443207,1047.9063694439503,1592.2857606420773,1962.698924495304,0.04345060152013943,-170.6995086669922,149.09698486328125,-0.2804257273674011,24.189958572387695,22.467063903808594,12.005936622619629,0.3464358448982239,5.614109039306641,-13.865180969238281,0.733192503452301,-9.770086288452148,-3.754323720932007,-5.0667619705200195,-5.903625011444092,-9.863017082214355,-5.662913799285889,-2.834550142288208,-2.5343286991119385,-11.578471183776855,-8.697962760925293,-8.437664985656738,-7.768428325653076,-10.683013916015625,-1.3829944133758545,-1.256475567817688,2.403109550476074,-3.5470240116119385,-8.397616386413574,-9.75289535522461,1.1907466650009155,-2.595324993133545,-4.577690601348877,-10.460437774658203,-10.991681098937988,-5.2550482749938965,2.6163909435272217,-2.5377981662750244,-3.676372766494751,-3.698944091796875,-3.8865015506744385
00952808.wav,0.19824643433094025,0.3073125183582306,907.6109997046578,1547.0535767524675,1546.7101625942576,0.03246824850154679,-169.06573486328125,155.307373046875,11.139365196228027,15.142459869384766,17.481245040893555,16.909217834472656,1.2430237531661987,3.3901426792144775,-7.044597148895264,4.4127702713012695,-10.831357955932617,-6.620410442352295,-4.639655113220215,-2.2999508380889893,-1.9573581218719482,-7.748719215393066,-20.107526779174805,-9.80694580078125,-12.853838920593262,-3.7606303691864014,-3.1944971084594727,-6.997355937957764,-16.481475830078125,-8.680913925170898,-11.045610427856445,-7.321918964385986,3.205277442932129,10.98725414276123,5.025759220123291,0.46972107887268066,-11.55832290649414,-8.65976619720459,-7.590630531311035,1.1979159116744995,-3.471543312072754,-3.5953428745269775,-6.2183051109313965,-1.1165025234222412,-5.5939412117004395,-0.3630623519420624
00952810.wav,0.15679538249969482,0.32765716314315796,1176.4825999942584,1735.3365655229172,2279.505215886021,0.04636745939675174,-162.07435607910156,143.69989013671875,0.9747301936149597,17.896108627319336,16.744338989257812,20.05437469482422,-6.343860149383545,13.501081466674805,-13.52592945098877,-2.5862038135528564,-3.4409613609313965,-5.815268516540527,2.4070472717285156,-0.7692404985427856,-11.422901153564453,-7.420006275177002,-7.2010297775268555,0.8363587260246277,-9.523130416870117,-7.566093444824219,-13.035443305969238,-6.204005241394043,-7.050443649291992,-0.7765899896621704,0.9300779700279236,0.32542726397514343,-7.870633125305176,-8.653493881225586,-9.748292922973633,-1.572339415550232,-3.0800414085388184,1.4422563314437866,-1.3544842004776,-4.319819927215576,-6.46480131149292,-1.7444140911102295,-0.049196697771549225,-2.6535286903381348,-6.331663131713867,-4.078108310699463
00952811.wav,0.15435197949409485,0.2909223139286041,1207.9695248974008,1422.8462960055906,2422.643561484919,0.05563385174980665,-159.29379272460938,150.85182189941406,-29.95944595336914,46.46049499511719,10.052640914916992,10.25976276397705,-2.795422077178955,-4.7258524894714355,-1.0170238018035889,-2.2025654315948486,-18.669429779052734,-13.140425682067871,-5.244065761566162,-7.390234470367432,-2.0007238388061523,-2.600825548171997,-3.188577651977539,0.36382222175598145,-8.834410667419434,-7.279348850250244,-3.641806125640869,-13.650548934936523,-2.004889726638794,-6.273449420928955,-6.178371429443359,-0.9483035802841187,-7.4768195152282715,-6.126528263092041,-6.869821071624756,0.5364562273025513,-1.2578978538513184,1.911289930343628,-5.070206165313721,-5.066468715667725,-4.228675842285156,-2.277768135070801,1.3023425340652466,0.8869486451148987,-0.2206965684890747,-3.5483288764953613
00954022.wav,0.11474157869815826,0.3593238890171051,1450.242594460803,1686.687793359242,2930.325348113139,0.06983102669926414,-159.9120635986328,156.33572387695312,-24.352252960205078,29.902896881103516,0.4961365759372711,-2.7604122161865234,3.20410418510437,-9.571020126342773,3.335380792617798,-0.7625272870063782,-1.7458786964416504,0.6981607675552368,-9.864584922790527,3.357927083969116,-10.22302532196045,-2.363234758377075,-6.2917280197143555,0.032469380646944046,-4.309913635253906,1.9902313947677612,-4.324329376220703,2.858978271484375,-3.556591749191284,-1.024955153465271,-0.334911972284317,3.2893080711364746,0.3037514090538025,5.383768081665039,-3.0444202423095703,-2.7467174530029297,-6.321849346160889,-0.33132824301719666,-0.5012584328651428,-2.503230571746826,-3.0607478618621826,-2.5076475143432617,-3.841740846633911,1.0498032569885254,-2.0466959476470947,-0.9323804378509521
00954025.wav,0.1468673199415207,0.350752592086792,2025.174163868215,2399.4707823993117,4675.053246447216,0.07107267800174014,-127.60272979736328,98.90215301513672,8.869458198547363,36.46741485595703,17.526676177978516,17.446231842041016,-1.5564178228378296,3.693671941757202,-1.0977803468704224,7.457915782928467,-3.2864625453948975,0.5575540065765381,-6.745395660400391,-0.9211309552192688,-5.626578330993652,-1.5071001052856445,-6.527536869049072,2.248405933380127,-2.815354824066162,-0.974693238735199,-5.9878740310668945,-3.383518695831299,-9.504609107971191,-2.4091341495513916,-5.866645336151123,-0.8206251859664917,-7.366607666015625,-3.954267740249634,-1.1820114850997925,0.2691313326358795,2.0475268363952637,4.711811542510986,-2.1785888671875,4.688063621520996,-3.1748178005218506,1.044167160987854,-2.431328058242798,1.9877827167510986,-3.0159659385681152,1.0307574272155762
00954358.wav,0.1429443657398224,0.3014647960662842,2407.98880767513,2602.894360791141,5366.2710365632265,0.09103476290182029,-71.73049926757812,82.51752471923828,2.1218466758728027,23.545801162719727,-4.800284385681152,0.5843027234077454,-10.526277542114258,-0.45638322830200195,-2.4712462425231934,7.360961437225342,-2.9106056690216064,3.150766372680664,-5.645143032073975,0.0084066828712821,-6.998761177062988,3.26450514793396,-1.1726878881454468,4.567639350891113,-1.4511809349060059,2.5794248580932617,-3.1472363471984863,3.311598300933838,-2.4165360927581787,2.075935125350952,-1.6394397020339966,2.8670783042907715,-1.2015308141708374,5.512004852294922,1.0499659776687622,6.168268203735352,1.2061110734939575,3.6612513065338135,-2.6526012420654297,3.8022642135620117,-0.31712180376052856,2.6079764366149902,-4.362774848937988,-1.8222581148147583,0.4756035804748535,3.0969388484954834
00954359.wav,0.1386585384607315,0.2550722062587738,2929.734146519431,2933.6574652300433,6644.999932025812,0.09356269334880124,-75.60084533691406,64.68103790283203,9.84444522857666,18.87356948852539,3.560131788253784,8.930986404418945,-3.642887830734253,1.5717453956604004,-6.7930731773376465,-1.4765609502792358,-6.579223155975342,-2.498655319213867,-9.784977912902832,0.13628970086574554,-0.33753710985183716,7.96669864654541,-0.23024845123291016,1.6834814548492432,-5.173223972320557,2.705430746078491,-3.84030818939209,2.5368645191192627,-0.8196049928665161,6.6074137687683105,0.917190432548523,5.689733028411865,-0.6352862119674683,2.911085605621338,-0.874627947807312,4.7578277587890625,-0.8663259148597717,2.998633623123169,-3.678575038909912,-2.2973239421844482,-5.083248615264893,-1.2347896099090576,-6.863022804260254,4.449100017547607,1.2103962898254395,1.5843449831008911
00954361.wav,0.11340313404798508,0.25187456607818604,2284.1355984857937,2551.583296271203,5268.357109193736,0.08105582040313225,-138.6888427734375,67.35972595214844,10.990226745605469,29.891530990600586,-6.060566425323486,11.125243186950684,-13.46060562133789,-1.8338091373443604,-6.558648109436035,-6.1216044425964355,-11.853368759155273,-7.3255743980407715,-9.367691040039062,-0.757513701915741,-8.555423736572266,4.8092546463012695,-1.7593342065811157,7.989071369171143,7.212075710296631,14.729511260986328,4.179623126983643,8.960733413696289,0.4378404915332794,1.0985685586929321,-5.01392936706543,2.379265785217285,-6.456075191497803,0.6529695987701416,-6.878584384918213,-2.016122817993164,-7.071673393249512,6.034674167633057,1.2620457410812378,-4.986169338226318,-6.265737056732178,0.3742337226867676,-6.874786376953125,-2.466282606124878,-0.17094621062278748,4.991204738616943
00954362.wav,0.1507090926170349,0.30948078632354736,1997.1120751006847,2457.415061937002,4618.46342315792,0.046235052769171184,-109.54850006103516,84.29105377197266,5.528207778930664,16.935791015625,-2.8127424716949463,4.63029146194458,-10.941206932067871,-4.416409015655518,-11.811482429504395,-4.48887300491333,-8.913641929626465,-0.5960071086883545,-5.795747756958008,2.2827391624450684,-4.024872303009033,2.665788173675537,-3.506134033203125,3.833784580230713,-3.0593276023864746,1.3840460777282715,-6.40174674987793,0.9370578527450562,-0.887406051158905,1.5941832065582275,-7.729341506958008,2.201338768005371,0.3780245780944824,1.8411996364593506,-6.222517013549805,1.941704511642456,-2.6683998107910156,3.13543963432312,0.45745888352394104,4.0909600257873535,-0.764733076095581,4.04327392578125,-1.0777910947799683,3.446256637573242,-1.0820808410644531,1.9554194211959839
00954364.wav,0.08361650258302689,0.2896527349948883,2492.0386808845255,2676.003603234612,5649.784578469403,0.07350577629543696,-130.98666381835938,77.6501693725586,0.8237103819847107,16.47780990600586,-4.6369147300720215,2.922837972640991,-8.928059577941895,-2.0347964763641357,-9.32443904876709,-1.625075101852417,-8.535697937011719,-3.2070207595825195,-7.5691070556640625,2.335742950439453,-3.6307566165924072,0.8484193682670593,-7.423157215118408,-0.18792833387851715,-5.850529193878174,1.693603754043579,-3.716634511947632,2.2372560501098633,-2.469663143157959,4.436595439910889,-1.5378456115722656,1.220659852027893,-4.783428192138672,2.4695584774017334,-4.19566011428833,0.8317809700965881,-3.4054830074310303,-1.3214575052261353,-5.562328338623047,-1.7237292528152466,-5.244417190551758,-0.0531664714217186,-6.291415691375732,3.4063527584075928,-2.1142516136169434,-1.6661555767059326
00954365.wav,0.11495185643434525,0.3395864963531494,1665.0986577865594,2162.137361153984,3870.38925418721,0.06381303473027843,-128.54904174804688,114.48099517822266,7.554507732391357,35.299007415771484,-7.750546932220459,16.622665405273438,-7.407577991485596,5.665815353393555,1.2929975986480713,5.0244903564453125,-0.43187078833580017,5.03680419921875,-3.3648242950439453,2.8803205490112305,-6.551115989685059,4.629214286804199,-0.424923837184906,5.48227596282959,3.1245062351226807,10.022348403930664,1.8358246088027954,6.803743362426758,-0.6533747911453247,2.5900113582611084,-3.513932466506958,0.15642531216144562,-7.027403354644775,-0.19564378261566162,-5.7972283363342285,0.40609121322631836,-4.58915901184082,4.638993740081787,-2.374692678451538,-4.387932777404785,-4.6459641456604,2.2362959384918213,-3.1648263931274414,-1.148076057434082,-1.6515161991119385,3.8501760959625244
00954549.wav,0.0876857340335846,0.430605411529541,1493.9041474100038,2074.6811995164912,3394.0064327556156,0.05203845129744384,-201.63182067871094,119.19367218017578,21.274333953857422,45.5107307434082,3.3583991527557373,20.496191024780273,2.955378770828247,7.17969274520874,3.2512521743774414,2.6587319374084473,-3.91269588470459,-0.09648608416318893,-5.367002010345459,-0.17491954565048218,-5.020486831665039,1.8358161449432373,-1.8720415830612183,6.203202724456787,-1.497059941291809,-0.49179187417030334,-2.793773889541626,3.3019371032714844,-3.7400126457214355,4.5272040367126465,4.371599197387695,1.6801564693450928,-5.017106056213379,-0.28172731399536133,-0.6042011976242065,5.690993785858154,3.2683064937591553,-1.4397666454315186,-3.6972577571868896,0.881819486618042,-0.8124099969863892,0.66377192735672,-4.388721466064453,-0.7235375642776489,-0.647057831287384,3.2052884101867676
00955205.wav,0.2928239107131958,0.4367488622665405,2110.2834199585595,2280.7281759339794,4547.29210035825,0.08851279591886135,7.314041614532471,102.57319641113281,-19.517555236816406,11.9976167678833,-10.283539772033691,22.270112991333008,3.054255247116089,10.885151863098145,4.65470552444458,10.238276481628418,4.887232303619385,5.415979862213135,1.1397844552993774,0.8526402115821838,-4.637831211090088,1.7150959968566895,0.35583409667015076,4.616457462310791,-2.8649659156799316,-1.4917207956314087,-7.332730770111084,0.8384634256362915,-1.3624110221862793,-2.1034445762634277,-6.809338092803955,3.587852716445923,-2.643592119216919,-2.8900973796844482,-6.142323017120361,0.2555256485939026,-7.754721641540527,-3.7873144149780273,-5.185748100280762,2.016678810119629,-1.6408110857009888,-0.22105319797992706,-7.256153583526611,-2.0019352436065674,-7.152838230133057,-0.5369144678115845
00955304.wav,0.11209587752819061,0.38706448674201965,1539.856478904326,2074.2301785977565,3399.9395596178942,0.045256836692768754,-166.63937377929688,123.65768432617188,3.056572198867798,34.250186920166016,0.6803325414657593,12.181998252868652,-2.236666202545166,7.6335248947143555,-2.5506772994995117,5.076539516448975,0.1528639942407608,-0.18415477871894836,-0.3826189637184143,-0.540610134601593,-6.41308069229126,-1.9632773399353027,-6.353677272796631,-2.7554359436035156,-7.2374677658081055,-2.98523211479187,-5.614988327026367,2.2186663150787354,0.8886118531227112,3.1181249618530273,-4.219065189361572,-2.9148404598236084,-3.8762733936309814,-0.7306559681892395,-5.696308135986328,-2.043536424636841,-6.366130352020264,-3.0641634464263916,-5.900928497314453,0.2634706199169159,-3.0558342933654785,-0.1174209713935852,-3.44602370262146,-0.4849489629268646,-6.37279748916626,-2.6020638942718506
00955728.wav,0.19721776247024536,0.4907037317752838,2619.3604471611716,2752.947054423749,5580.9358887853405,0.10550505906274206,-76.81810760498047,81.73912811279297,3.959303855895996,11.609208106994629,21.223230361938477,11.78933334350586,6.656432151794434,14.429800987243652,5.536874294281006,9.728276252746582,3.6778883934020996,10.986322402954102,1.9633082151412964,6.829829216003418,0.5951361656188965,7.611606597900391,-0.6155115962028503,3.3996431827545166,-3.9035136699676514,-0.42109188437461853,-2.4748473167419434,1.6597528457641602,-4.458959579467773,-0.5951815843582153,-3.827467679977417,1.4273440837860107,-2.7711575031280518,3.687979221343994,-2.548231601715088,1.7505240440368652,-3.665705442428589,0.4374886453151703,-4.4237847328186035,1.756368637084961,-3.8685221672058105,-0.016475804150104523,-2.9689338207244873,1.1412891149520874,-3.6144015789031982,1.9440666437149048
00955729.wav,0.3099820613861084,0.694848358631134,2027.4918518269353,2454.8823584107085,4640.421952913197,0.05694584805867545,-126.150390625,86.43667602539062,14.980795860290527,37.40169906616211,18.340850830078125,10.274909973144531,7.1775360107421875,21.29711151123047,4.533203125,16.27645492553711,5.274755001068115,9.405745506286621,0.2980838716030121,8.71841049194336,2.6953933238983154,8.120050430297852,2.6794416904449463,5.246395111083984,0.9450933337211609,4.0771331787109375,1.2076703310012817,4.086241722106934,0.3310934901237488,3.736259698867798,-1.8757539987564087,3.936169385910034,-0.8114426732063293,3.4010698795318604,-0.9122093319892883,3.6218819618225098,-0.07753916084766388,3.8084828853607178,0.35251933336257935,3.4726758003234863,-0.2948715388774872,3.5871500968933105,-0.8907055854797363,3.0312626361846924,0.08368996530771255,2.820096254348755
00955732.wav,0.27723297476768494,0.5273690223693848,2892.0161524686596,2738.094080158412,6089.175167216502,0.111973124516628,-96.94634246826172,64.73220825195312,23.082656860351562,19.755470275878906,9.763689994812012,14.775543212890625,2.3083555698394775,9.70185661315918,1.4661049842834473,6.652738094329834,2.0894458293914795,4.156653881072998,-0.6038554906845093,4.0005645751953125,-1.9811288118362427,4.447543144226074,-2.508406400680542,2.068324089050293,-3.7286288738250732,1.9403167963027954,-3.3747310638427734,3.6609368324279785,-3.077100992202759,4.016274452209473,-2.9402475357055664,1.640745997428894,-5.714840888977051,2.7030863761901855,-3.5169687271118164,3.65506911277771,-1.9880083799362183,2.4310410022735596,-1.1984795331954956,1.027869701385498,-2.6386196613311768,2.5113182067871094,-1.9262152910232544,2.7336292266845703,-1.0787144899368286,3.61531138420105
00955751.wav,0.25350454449653625,0.31662237644195557,2387.815975022435,2068.1664500945326,4569.167232735041,0.13445359399206042,-3.0394396781921387,79.703125,-31.22451400756836,54.777618408203125,-28.639524459838867,15.068258285522461,-4.508481025695801,-1.6322687864303589,-11.198657035827637,-2.023876667022705,-12.399808883666992,0.17788530886173248,-7.5321760177612305,-2.8507330417633057,-8.724381446838379,1.2160896062850952,-2.1505346298217773,2.3107972145080566,-5.519743919372559,5.002571105957031,-2.6287336349487305,-4.213105201721191,-8.534049987792969,4.383550643920898,-2.672694683074951,-4.027881622314453,-11.803967475891113,-6.077023029327393,-9.890169143676758,-1.8144227266311646,-9.391371726989746,-4.821366310119629,3.345823287963867,4.111310005187988,-4.810702323913574,-4.666301727294922,-7.277142524719238,-8.170876502990723,-10.990246772766113,6.229977607727051
